Name,Value,Year,lastValue,rank,colour
Amsterdam,1,1486,1,26,q
Amsterdam,2,1505,1,29,q
Amsterdam,6,1506,2,21,q
Amsterdam,2,1507,6,24,q
Amsterdam,2,1508,2,28,q
Amsterdam,4,1510,2,27,q
Amsterdam,1,1512,4,31,q
Amsterdam,1,1513,1,32,q
Amsterdam,2,1514,1,29,q
Amsterdam,2,1517,2,29,q
Amsterdam,2,1518,2,29,q
Amsterdam,1,1519,2,31,q
Amsterdam,9,1520,1,25,q
Amsterdam,1,1521,9,30,q
Amsterdam,5,1522,1,29,q
Amsterdam,7,1523,5,25,q
Amsterdam,1,1524,7,32,q
Amsterdam,6,1525,1,23,q
Amsterdam,9,1526,6,23,q
Amsterdam,4,1527,9,26,q
Amsterdam,3,1528,4,29,q
Amsterdam,2,1529,3,28,q
Amsterdam,4,1530,2,29,q
Amsterdam,1,1531,4,31,q
Amsterdam,5,1532,1,28,q
Amsterdam,2,1533,5,33,q
Amsterdam,2,1534,2,31,q
Amsterdam,5,1535,2,27,q
Amsterdam,2,1536,5,31,q
Amsterdam,1,1537,2,33,q
Amsterdam,1,1538,1,33,q
Amsterdam,1,1539,1,33,q
Amsterdam,6,1540,1,33,q
Amsterdam,2,1541,6,32,q
Amsterdam,1,1542,2,34,q
Amsterdam,3,1544,1,32,q
Amsterdam,2,1545,3,34,q
Amsterdam,5,1546,2,33,q
Amsterdam,2,1548,5,34,q
Amsterdam,4,1549,2,30,q
Amsterdam,7,1550,4,31,q
Amsterdam,1,1551,7,33,q
Amsterdam,2,1552,1,33,q
Amsterdam,1,1553,2,35,q
Amsterdam,1,1554,1,35,q
Amsterdam,4,1555,1,34,q
Amsterdam,4,1556,4,34,q
Amsterdam,4,1557,4,34,q
Amsterdam,4,1558,4,34,q
Amsterdam,9,1559,4,29,q
Amsterdam,12,1560,9,30,q
Amsterdam,2,1561,12,34,q
Amsterdam,1,1563,2,35,q
Amsterdam,5,1565,1,35,q
Amsterdam,7,1566,5,34,q
Amsterdam,5,1567,7,36,q
Amsterdam,2,1568,5,36,q
Amsterdam,2,1569,2,36,q
Amsterdam,1,1570,2,35,q
Amsterdam,5,1571,1,34,q
Amsterdam,7,1572,5,34,q
Amsterdam,3,1573,7,35,q
Amsterdam,4,1574,3,33,q
Amsterdam,4,1575,4,34,q
Amsterdam,10,1576,4,30,q
Amsterdam,5,1577,10,34,q
Amsterdam,8,1578,5,32,q
Amsterdam,9,1579,8,33,q
Amsterdam,19,1580,9,29,q
Amsterdam,3,1581,19,36,q
Amsterdam,15,1582,3,31,q
Amsterdam,10,1583,15,33,q
Amsterdam,12,1584,10,30,q
Amsterdam,13,1585,12,32,q
Amsterdam,28,1586,13,28,q
Amsterdam,23,1587,28,31,q
Amsterdam,29,1588,23,30,q
Amsterdam,16,1589,29,32,q
Amsterdam,33,1590,16,27,q
Amsterdam,32,1591,33,26,q
Amsterdam,16,1592,32,29,q
Amsterdam,20,1593,16,28,q
Amsterdam,27,1594,20,28,q
Amsterdam,29,1595,27,29,q
Amsterdam,38,1596,29,23,q
Amsterdam,52,1597,38,20,q
Amsterdam,65,1598,52,17,q
Amsterdam,69,1599,65,16,q
Amsterdam,72,1600,69,19,q
Antwerpen,3,1481,3,20,q
Antwerpen,5,1482,3,17,q
Antwerpen,6,1483,5,17,q
Antwerpen,11,1484,6,14,q
Antwerpen,11,1485,11,15,q
Antwerpen,39,1486,11,5,q
Antwerpen,64,1487,39,2,q
Antwerpen,32,1488,64,11,q
Antwerpen,21,1489,32,13,q
Antwerpen,8,1490,21,17,q
Antwerpen,42,1491,8,5,q
Antwerpen,17,1492,42,13,q
Antwerpen,31,1493,17,12,q
Antwerpen,18,1494,31,14,q
Antwerpen,17,1495,18,16,q
Antwerpen,35,1496,17,12,q
Antwerpen,16,1497,35,13,q
Antwerpen,11,1498,16,16,q
Antwerpen,10,1499,11,17,q
Antwerpen,33,1500,10,16,q
Antwerpen,29,1501,33,9,q
Antwerpen,28,1502,29,9,q
Antwerpen,17,1503,28,14,q
Antwerpen,24,1504,17,8,q
Antwerpen,40,1505,24,8,q
Antwerpen,28,1506,40,8,q
Antwerpen,22,1507,28,12,q
Antwerpen,20,1508,22,12,q
Antwerpen,26,1509,20,11,q
Antwerpen,63,1510,26,8,q
Antwerpen,27,1511,63,9,q
Antwerpen,40,1512,27,8,q
Antwerpen,18,1513,40,14,q
Antwerpen,31,1514,18,11,q
Antwerpen,50,1515,31,11,q
Antwerpen,36,1516,50,9,q
Antwerpen,33,1517,36,9,q
Antwerpen,50,1518,33,9,q
Antwerpen,56,1519,50,8,q
Antwerpen,133,1520,56,7,q
Antwerpen,66,1521,133,9,q
Antwerpen,49,1522,66,11,q
Antwerpen,40,1523,49,13,q
Antwerpen,61,1524,40,12,q
Antwerpen,98,1525,61,10,q
Antwerpen,80,1526,98,9,q
Antwerpen,109,1527,80,4,q
Antwerpen,90,1528,109,5,q
Antwerpen,123,1529,90,3,q
Antwerpen,159,1530,123,4,q
Antwerpen,129,1531,159,3,q
Antwerpen,94,1532,129,5,q
Antwerpen,115,1533,94,4,q
Antwerpen,114,1534,115,4,q
Antwerpen,147,1535,114,4,q
Antwerpen,136,1536,147,4,q
Antwerpen,78,1537,136,8,q
Antwerpen,112,1538,78,4,q
Antwerpen,108,1539,112,5,q
Antwerpen,243,1540,108,3,q
Antwerpen,144,1541,243,4,q
Antwerpen,140,1542,144,4,q
Antwerpen,171,1543,140,4,q
Antwerpen,187,1544,171,4,q
Antwerpen,144,1545,187,4,q
Antwerpen,128,1546,144,6,q
Antwerpen,86,1547,128,5,q
Antwerpen,67,1548,86,6,q
Antwerpen,66,1549,67,9,q
Antwerpen,157,1550,66,5,q
Antwerpen,129,1551,157,6,q
Antwerpen,122,1552,129,5,q
Antwerpen,154,1553,122,5,q
Antwerpen,142,1554,154,4,q
Antwerpen,198,1555,142,5,q
Antwerpen,237,1556,198,4,q
Antwerpen,148,1557,237,5,q
Antwerpen,142,1558,148,5,q
Antwerpen,137,1559,142,5,q
Antwerpen,128,1560,137,7,q
Antwerpen,188,1561,128,4,q
Antwerpen,143,1562,188,6,q
Antwerpen,153,1563,143,5,q
Antwerpen,193,1564,153,4,q
Antwerpen,225,1565,193,4,q
Antwerpen,230,1566,225,4,q
Antwerpen,238,1567,230,4,q
Antwerpen,208,1568,238,4,q
Antwerpen,153,1569,208,4,q
Antwerpen,188,1570,153,4,q
Antwerpen,170,1571,188,3,q
Antwerpen,210,1572,170,4,q
Antwerpen,182,1573,210,4,q
Antwerpen,152,1574,182,6,q
Antwerpen,233,1575,152,3,q
Antwerpen,156,1576,233,5,q
Antwerpen,145,1577,156,4,q
Antwerpen,183,1578,145,5,q
Antwerpen,240,1579,183,5,q
Antwerpen,255,1580,240,4,q
Antwerpen,245,1581,255,5,q
Antwerpen,304,1582,245,3,q
Antwerpen,239,1583,304,4,q
Antwerpen,221,1584,239,4,q
Antwerpen,208,1585,221,5,q
Antwerpen,150,1586,208,6,q
Antwerpen,166,1587,150,6,q
Antwerpen,203,1588,166,6,q
Antwerpen,170,1589,203,6,q
Antwerpen,118,1590,170,7,q
Antwerpen,138,1591,118,5,q
Antwerpen,137,1592,138,5,q
Antwerpen,155,1593,137,8,q
Antwerpen,164,1594,155,5,q
Antwerpen,161,1595,164,6,q
Antwerpen,161,1596,161,9,q
Antwerpen,138,1597,161,8,q
Antwerpen,145,1598,138,9,q
Antwerpen,146,1599,145,7,q
Antwerpen,177,1600,146,6,q
Augsburg,1,1468,1,6,q
Augsburg,3,1469,1,4,q
Augsburg,8,1470,3,7,q
Augsburg,15,1471,8,4,q
Augsburg,22,1472,15,5,q
Augsburg,40,1473,22,2,q
Augsburg,26,1474,40,4,q
Augsburg,45,1475,26,4,q
Augsburg,42,1476,45,3,q
Augsburg,42,1477,42,3,q
Augsburg,21,1478,42,6,q
Augsburg,41,1479,21,2,q
Augsburg,51,1480,41,4,q
Augsburg,49,1481,51,4,q
Augsburg,49,1482,49,3,q
Augsburg,36,1483,49,7,q
Augsburg,28,1484,36,7,q
Augsburg,57,1485,28,4,q
Augsburg,20,1486,57,11,q
Augsburg,30,1487,20,8,q
Augsburg,45,1488,30,6,q
Augsburg,32,1489,45,9,q
Augsburg,45,1490,32,9,q
Augsburg,36,1491,45,8,q
Augsburg,44,1492,36,9,q
Augsburg,32,1493,44,11,q
Augsburg,45,1494,32,7,q
Augsburg,62,1495,45,8,q
Augsburg,67,1496,62,4,q
Augsburg,43,1497,67,7,q
Augsburg,41,1498,43,6,q
Augsburg,34,1499,41,9,q
Augsburg,58,1500,34,11,q
Augsburg,27,1501,58,10,q
Augsburg,27,1502,27,10,q
Augsburg,28,1503,27,8,q
Augsburg,20,1504,28,11,q
Augsburg,29,1505,20,11,q
Augsburg,13,1506,29,16,q
Augsburg,31,1507,13,9,q
Augsburg,31,1508,31,9,q
Augsburg,23,1509,31,12,q
Augsburg,52,1510,23,10,q
Augsburg,27,1511,52,10,q
Augsburg,41,1512,27,7,q
Augsburg,41,1513,41,7,q
Augsburg,44,1514,41,7,q
Augsburg,61,1515,44,7,q
Augsburg,32,1516,61,11,q
Augsburg,28,1517,32,13,q
Augsburg,79,1518,28,6,q
Augsburg,106,1519,79,5,q
Augsburg,194,1520,106,2,q
Augsburg,211,1521,194,2,q
Augsburg,271,1522,211,1,q
Augsburg,281,1523,271,1,q
Augsburg,285,1524,281,1,q
Augsburg,204,1525,285,2,q
Augsburg,132,1526,204,3,q
Augsburg,57,1527,132,10,q
Augsburg,71,1528,57,8,q
Augsburg,77,1529,71,8,q
Augsburg,134,1530,77,5,q
Augsburg,79,1531,134,8,q
Augsburg,81,1532,79,6,q
Augsburg,76,1533,81,9,q
Augsburg,63,1534,76,8,q
Augsburg,91,1535,63,7,q
Augsburg,90,1536,91,5,q
Augsburg,81,1537,90,7,q
Augsburg,70,1538,81,10,q
Augsburg,77,1539,70,11,q
Augsburg,103,1540,77,9,q
Augsburg,59,1541,103,9,q
Augsburg,85,1542,59,6,q
Augsburg,60,1543,85,10,q
Augsburg,66,1544,60,11,q
Augsburg,98,1545,66,9,q
Augsburg,95,1546,98,9,q
Augsburg,52,1547,95,7,q
Augsburg,52,1548,52,10,q
Augsburg,22,1549,52,20,q
Augsburg,63,1550,22,13,q
Augsburg,25,1551,63,18,q
Augsburg,21,1552,25,20,q
Augsburg,22,1553,21,20,q
Augsburg,18,1554,22,24,q
Augsburg,37,1555,18,17,q
Augsburg,22,1556,37,19,q
Augsburg,28,1557,22,17,q
Augsburg,40,1558,28,16,q
Augsburg,18,1559,40,23,q
Augsburg,44,1560,18,17,q
Augsburg,13,1561,44,27,q
Augsburg,20,1562,13,24,q
Augsburg,16,1563,20,28,q
Augsburg,32,1564,16,20,q
Augsburg,53,1565,32,16,q
Augsburg,74,1566,53,13,q
Augsburg,28,1567,74,20,q
Augsburg,12,1568,28,31,q
Augsburg,12,1569,12,29,q
Augsburg,46,1570,12,19,q
Augsburg,25,1571,46,22,q
Augsburg,19,1572,25,27,q
Augsburg,15,1573,19,29,q
Augsburg,22,1574,15,24,q
Augsburg,22,1575,22,25,q
Augsburg,10,1576,22,28,q
Augsburg,21,1577,10,24,q
Augsburg,29,1578,21,23,q
Augsburg,22,1579,29,26,q
Augsburg,50,1580,22,18,q
Augsburg,15,1581,50,30,q
Augsburg,38,1582,15,19,q
Augsburg,22,1583,38,26,q
Augsburg,24,1584,22,28,q
Augsburg,46,1585,24,21,q
Augsburg,33,1586,46,24,q
Augsburg,26,1587,33,29,q
Augsburg,22,1588,26,31,q
Augsburg,23,1589,22,31,q
Augsburg,40,1590,23,26,q
Augsburg,27,1591,40,27,q
Augsburg,4,1592,27,31,q
Augsburg,14,1593,4,29,q
Augsburg,18,1594,14,31,q
Augsburg,48,1595,18,21,q
Augsburg,24,1596,48,31,q
Augsburg,18,1597,24,31,q
Augsburg,17,1598,18,32,q
Augsburg,25,1599,17,31,q
Augsburg,49,1600,25,24,q
Barcelona,1,1473,1,16,q
Barcelona,5,1475,1,14,q
Barcelona,2,1478,5,15,q
Barcelona,1,1479,2,19,q
Barcelona,3,1480,1,22,q
Barcelona,11,1481,3,14,q
Barcelona,5,1482,11,16,q
Barcelona,1,1483,5,23,q
Barcelona,3,1484,1,20,q
Barcelona,1,1486,3,25,q
Barcelona,1,1487,1,24,q
Barcelona,2,1488,1,23,q
Barcelona,7,1489,2,17,q
Barcelona,2,1490,7,25,q
Barcelona,6,1491,2,16,q
Barcelona,5,1492,6,21,q
Barcelona,19,1493,5,14,q
Barcelona,7,1494,19,21,q
Barcelona,11,1495,7,17,q
Barcelona,6,1496,11,21,q
Barcelona,6,1497,6,21,q
Barcelona,9,1498,6,20,q
Barcelona,7,1499,9,21,q
Barcelona,2,1500,7,28,q
Barcelona,7,1501,2,21,q
Barcelona,6,1502,7,20,q
Barcelona,8,1503,6,20,q
Barcelona,4,1504,8,24,q
Barcelona,8,1505,4,20,q
Barcelona,4,1506,8,22,q
Barcelona,5,1507,4,19,q
Barcelona,9,1508,5,19,q
Barcelona,10,1509,9,21,q
Barcelona,4,1510,10,25,q
Barcelona,8,1511,4,20,q
Barcelona,10,1512,8,21,q
Barcelona,16,1513,10,18,q
Barcelona,8,1514,16,22,q
Barcelona,8,1515,8,24,q
Barcelona,5,1516,8,25,q
Barcelona,2,1517,5,27,q
Barcelona,12,1518,2,22,q
Barcelona,4,1519,12,28,q
Barcelona,9,1520,4,24,q
Barcelona,3,1521,9,28,q
Barcelona,6,1522,3,25,q
Barcelona,11,1523,6,22,q
Barcelona,3,1524,11,30,q
Barcelona,3,1525,3,30,q
Barcelona,4,1526,3,28,q
Barcelona,3,1527,4,30,q
Barcelona,4,1528,3,27,q
Barcelona,1,1529,4,30,q
Barcelona,4,1530,1,30,q
Barcelona,5,1531,4,26,q
Barcelona,5,1532,5,26,q
Barcelona,5,1533,5,28,q
Barcelona,7,1534,5,25,q
Barcelona,7,1535,7,26,q
Barcelona,3,1536,7,30,q
Barcelona,3,1537,3,31,q
Barcelona,1,1538,3,32,q
Barcelona,1,1539,1,32,q
Barcelona,5,1540,1,34,q
Barcelona,2,1541,5,33,q
Barcelona,2,1542,2,33,q
Barcelona,6,1543,2,31,q
Barcelona,1,1544,6,34,q
Barcelona,4,1545,1,32,q
Barcelona,4,1546,4,34,q
Barcelona,5,1547,4,31,q
Barcelona,4,1548,5,32,q
Barcelona,3,1549,4,31,q
Barcelona,5,1550,3,34,q
Barcelona,2,1551,5,32,q
Barcelona,3,1552,2,31,q
Barcelona,6,1553,3,30,q
Barcelona,3,1554,6,34,q
Barcelona,1,1555,3,35,q
Barcelona,8,1556,1,31,q
Barcelona,9,1557,8,30,q
Barcelona,3,1558,9,35,q
Barcelona,2,1559,3,35,q
Barcelona,21,1560,2,24,q
Barcelona,16,1561,21,24,q
Barcelona,19,1562,16,25,q
Barcelona,6,1563,19,34,q
Barcelona,11,1564,6,30,q
Barcelona,11,1565,11,30,q
Barcelona,16,1566,11,29,q
Barcelona,9,1567,16,34,q
Barcelona,18,1568,9,29,q
Barcelona,11,1569,18,31,q
Barcelona,14,1570,11,29,q
Barcelona,13,1571,14,32,q
Barcelona,11,1572,13,32,q
Barcelona,14,1573,11,30,q
Barcelona,14,1574,14,28,q
Barcelona,9,1575,14,32,q
Barcelona,14,1576,9,26,q
Barcelona,8,1577,14,32,q
Barcelona,15,1578,8,30,q
Barcelona,10,1579,15,32,q
Barcelona,14,1580,10,33,q
Barcelona,8,1581,14,32,q
Barcelona,7,1582,8,34,q
Barcelona,14,1583,7,31,q
Barcelona,11,1584,14,31,q
Barcelona,20,1585,11,30,q
Barcelona,17,1586,20,32,q
Barcelona,19,1587,17,32,q
Barcelona,34,1588,19,29,q
Barcelona,30,1589,34,27,q
Barcelona,10,1590,30,33,q
Barcelona,25,1591,10,29,q
Barcelona,18,1592,25,28,q
Barcelona,13,1593,18,30,q
Barcelona,33,1594,13,23,q
Barcelona,17,1595,33,31,q
Barcelona,39,1596,17,22,q
Barcelona,35,1597,39,26,q
Barcelona,36,1598,35,27,q
Barcelona,32,1599,36,28,q
Barcelona,37,1600,32,29,q
Basel,1,1468,1,5,q
Basel,1,1470,1,9,q
Basel,14,1472,1,6,q
Basel,13,1473,14,8,q
Basel,35,1474,13,3,q
Basel,26,1475,35,8,q
Basel,19,1476,26,8,q
Basel,12,1477,19,12,q
Basel,16,1478,12,9,q
Basel,16,1479,16,9,q
Basel,25,1480,16,9,q
Basel,21,1481,25,7,q
Basel,22,1482,21,10,q
Basel,14,1483,22,13,q
Basel,15,1484,14,11,q
Basel,21,1485,15,12,q
Basel,36,1486,21,7,q
Basel,18,1487,36,14,q
Basel,39,1488,18,7,q
Basel,49,1489,39,4,q
Basel,35,1490,49,12,q
Basel,19,1491,35,14,q
Basel,28,1492,19,11,q
Basel,22,1493,28,13,q
Basel,29,1494,22,11,q
Basel,40,1495,29,12,q
Basel,36,1496,40,11,q
Basel,32,1497,36,10,q
Basel,35,1498,32,8,q
Basel,30,1499,35,10,q
Basel,60,1500,30,10,q
Basel,21,1501,60,12,q
Basel,17,1502,21,13,q
Basel,19,1503,17,12,q
Basel,14,1504,19,13,q
Basel,18,1505,14,13,q
Basel,23,1506,18,10,q
Basel,22,1507,23,13,q
Basel,17,1508,22,13,q
Basel,13,1509,17,17,q
Basel,26,1510,13,14,q
Basel,24,1511,26,11,q
Basel,11,1512,24,19,q
Basel,24,1513,11,13,q
Basel,29,1514,24,12,q
Basel,40,1515,29,12,q
Basel,34,1516,40,10,q
Basel,42,1517,34,8,q
Basel,78,1518,42,7,q
Basel,97,1519,78,7,q
Basel,108,1520,97,9,q
Basel,126,1521,108,5,q
Basel,114,1522,126,6,q
Basel,115,1523,114,7,q
Basel,92,1524,115,7,q
Basel,63,1525,92,13,q
Basel,67,1526,63,11,q
Basel,56,1527,67,11,q
Basel,60,1528,56,10,q
Basel,58,1529,60,10,q
Basel,55,1530,58,11,q
Basel,55,1531,55,10,q
Basel,60,1532,55,10,q
Basel,52,1533,60,10,q
Basel,62,1534,52,9,q
Basel,70,1535,62,11,q
Basel,83,1536,70,8,q
Basel,85,1537,83,6,q
Basel,98,1538,85,6,q
Basel,84,1539,98,7,q
Basel,113,1540,84,7,q
Basel,93,1541,113,6,q
Basel,63,1542,93,10,q
Basel,107,1543,63,5,q
Basel,96,1544,107,5,q
Basel,94,1545,96,10,q
Basel,100,1546,94,8,q
Basel,58,1547,100,6,q
Basel,62,1548,58,8,q
Basel,93,1549,62,6,q
Basel,117,1550,93,9,q
Basel,104,1551,117,7,q
Basel,69,1552,104,8,q
Basel,89,1553,69,8,q
Basel,82,1554,89,8,q
Basel,101,1555,82,8,q
Basel,113,1556,101,7,q
Basel,102,1557,113,6,q
Basel,95,1558,102,6,q
Basel,94,1559,95,7,q
Basel,95,1560,94,9,q
Basel,110,1561,95,7,q
Basel,86,1562,110,10,q
Basel,111,1563,86,7,q
Basel,71,1564,111,12,q
Basel,66,1565,71,12,q
Basel,69,1566,66,14,q
Basel,75,1567,69,12,q
Basel,89,1568,75,10,q
Basel,67,1569,89,13,q
Basel,84,1570,67,10,q
Basel,72,1571,84,11,q
Basel,69,1572,72,12,q
Basel,71,1573,69,13,q
Basel,72,1574,71,10,q
Basel,87,1575,72,9,q
Basel,80,1576,87,9,q
Basel,76,1577,80,9,q
Basel,79,1578,76,9,q
Basel,94,1579,79,8,q
Basel,126,1580,94,8,q
Basel,89,1581,126,8,q
Basel,127,1582,89,6,q
Basel,93,1583,127,7,q
Basel,85,1584,93,10,q
Basel,69,1585,85,15,q
Basel,102,1586,69,8,q
Basel,110,1587,102,8,q
Basel,116,1588,110,8,q
Basel,107,1589,116,9,q
Basel,115,1590,107,8,q
Basel,98,1591,115,8,q
Basel,104,1592,98,12,q
Basel,78,1593,104,14,q
Basel,86,1594,78,13,q
Basel,91,1595,86,12,q
Basel,97,1596,91,13,q
Basel,101,1597,97,12,q
Basel,90,1598,101,14,q
Basel,94,1599,90,12,q
Basel,102,1600,94,13,q
Bologna,1,1462,1,2,q
Bologna,1,1465,1,2,q
Bologna,1,1470,1,10,q
Bologna,3,1471,1,10,q
Bologna,5,1472,3,10,q
Bologna,3,1473,5,12,q
Bologna,11,1474,3,10,q
Bologna,16,1475,11,11,q
Bologna,8,1476,16,13,q
Bologna,11,1477,8,13,q
Bologna,11,1478,11,12,q
Bologna,7,1479,11,14,q
Bologna,13,1480,7,13,q
Bologna,18,1481,13,10,q
Bologna,18,1482,18,11,q
Bologna,6,1483,18,16,q
Bologna,4,1484,6,16,q
Bologna,14,1485,4,13,q
Bologna,6,1486,14,18,q
Bologna,19,1487,6,13,q
Bologna,13,1488,19,16,q
Bologna,18,1489,13,15,q
Bologna,19,1490,18,13,q
Bologna,20,1491,19,13,q
Bologna,24,1492,20,12,q
Bologna,35,1493,24,10,q
Bologna,25,1494,35,12,q
Bologna,37,1495,25,13,q
Bologna,17,1496,37,16,q
Bologna,27,1497,17,12,q
Bologna,28,1498,27,12,q
Bologna,25,1499,28,11,q
Bologna,35,1500,25,14,q
Bologna,21,1501,35,13,q
Bologna,20,1502,21,12,q
Bologna,20,1503,20,10,q
Bologna,23,1504,20,9,q
Bologna,28,1505,23,12,q
Bologna,21,1506,28,11,q
Bologna,20,1507,21,14,q
Bologna,16,1508,20,14,q
Bologna,17,1509,16,15,q
Bologna,21,1510,17,15,q
Bologna,16,1511,21,14,q
Bologna,13,1512,16,17,q
Bologna,15,1513,13,19,q
Bologna,27,1514,15,15,q
Bologna,20,1515,27,18,q
Bologna,16,1516,20,17,q
Bologna,22,1517,16,15,q
Bologna,24,1518,22,16,q
Bologna,16,1519,24,19,q
Bologna,44,1520,16,13,q
Bologna,25,1521,44,18,q
Bologna,20,1522,25,17,q
Bologna,23,1523,20,15,q
Bologna,20,1524,23,16,q
Bologna,27,1525,20,15,q
Bologna,22,1526,27,15,q
Bologna,7,1527,22,21,q
Bologna,7,1528,7,19,q
Bologna,14,1529,7,18,q
Bologna,23,1530,14,17,q
Bologna,10,1531,23,21,q
Bologna,11,1532,10,22,q
Bologna,17,1533,11,16,q
Bologna,7,1534,17,22,q
Bologna,8,1535,7,25,q
Bologna,13,1536,8,22,q
Bologna,8,1537,13,23,q
Bologna,14,1538,8,19,q
Bologna,22,1539,14,17,q
Bologna,7,1540,22,32,q
Bologna,9,1541,7,25,q
Bologna,10,1542,9,24,q
Bologna,14,1543,10,24,q
Bologna,9,1544,14,28,q
Bologna,8,1545,9,28,q
Bologna,6,1546,8,30,q
Bologna,12,1547,6,23,q
Bologna,23,1548,12,20,q
Bologna,16,1549,23,23,q
Bologna,30,1550,16,21,q
Bologna,18,1551,30,23,q
Bologna,17,1552,18,22,q
Bologna,16,1553,17,24,q
Bologna,23,1554,16,19,q
Bologna,31,1555,23,18,q
Bologna,21,1556,31,20,q
Bologna,40,1557,21,15,q
Bologna,28,1558,40,20,q
Bologna,42,1559,28,16,q
Bologna,62,1560,42,13,q
Bologna,55,1561,62,14,q
Bologna,53,1562,55,16,q
Bologna,71,1563,53,12,q
Bologna,63,1564,71,15,q
Bologna,90,1565,63,9,q
Bologna,81,1566,90,10,q
Bologna,90,1567,81,9,q
Bologna,43,1568,90,16,q
Bologna,28,1569,43,21,q
Bologna,43,1570,28,20,q
Bologna,46,1571,43,17,q
Bologna,40,1572,46,17,q
Bologna,57,1573,40,15,q
Bologna,65,1574,57,12,q
Bologna,64,1575,65,14,q
Bologna,64,1576,64,13,q
Bologna,44,1577,64,17,q
Bologna,30,1578,44,22,q
Bologna,22,1579,30,25,q
Bologna,55,1580,22,16,q
Bologna,27,1581,55,24,q
Bologna,34,1582,27,21,q
Bologna,27,1583,34,24,q
Bologna,38,1584,27,21,q
Bologna,55,1585,38,18,q
Bologna,62,1586,55,18,q
Bologna,75,1587,62,13,q
Bologna,61,1588,75,16,q
Bologna,63,1589,61,18,q
Bologna,62,1590,63,20,q
Bologna,35,1591,62,22,q
Bologna,40,1592,35,21,q
Bologna,38,1593,40,21,q
Bologna,27,1594,38,27,q
Bologna,32,1595,27,28,q
Bologna,33,1596,32,25,q
Bologna,41,1597,33,22,q
Bologna,58,1598,41,19,q
Bologna,54,1599,58,21,q
Bologna,43,1600,54,26,q
Erfurt,3,1473,3,13,q
Erfurt,1,1477,3,18,q
Erfurt,1,1479,1,20,q
Erfurt,1,1482,1,25,q
Erfurt,6,1483,1,18,q
Erfurt,5,1486,6,20,q
Erfurt,2,1487,5,22,q
Erfurt,5,1488,2,19,q
Erfurt,4,1489,5,18,q
Erfurt,3,1490,4,22,q
Erfurt,1,1491,3,25,q
Erfurt,4,1492,1,23,q
Erfurt,2,1493,4,24,q
Erfurt,5,1494,2,22,q
Erfurt,7,1495,5,22,q
Erfurt,5,1496,7,22,q
Erfurt,9,1497,5,18,q
Erfurt,10,1498,9,17,q
Erfurt,8,1499,10,20,q
Erfurt,25,1500,8,18,q
Erfurt,22,1501,25,11,q
Erfurt,12,1502,22,15,q
Erfurt,6,1503,12,22,q
Erfurt,10,1504,6,17,q
Erfurt,16,1505,10,15,q
Erfurt,12,1506,16,17,q
Erfurt,15,1507,12,16,q
Erfurt,6,1508,15,21,q
Erfurt,23,1509,6,13,q
Erfurt,11,1510,23,20,q
Erfurt,7,1511,11,22,q
Erfurt,25,1512,7,14,q
Erfurt,10,1513,25,22,q
Erfurt,9,1514,10,21,q
Erfurt,27,1515,9,16,q
Erfurt,13,1516,27,20,q
Erfurt,13,1517,13,19,q
Erfurt,14,1518,13,20,q
Erfurt,19,1519,14,18,q
Erfurt,23,1520,19,19,q
Erfurt,47,1521,23,12,q
Erfurt,88,1522,47,7,q
Erfurt,179,1523,88,4,q
Erfurt,86,1524,179,8,q
Erfurt,102,1525,86,8,q
Erfurt,61,1526,102,12,q
Erfurt,25,1527,61,14,q
Erfurt,23,1528,25,16,q
Erfurt,42,1529,23,12,q
Erfurt,37,1530,42,15,q
Erfurt,20,1531,37,17,q
Erfurt,28,1532,20,15,q
Erfurt,19,1533,28,15,q
Erfurt,14,1534,19,19,q
Erfurt,20,1535,14,18,q
Erfurt,13,1536,20,21,q
Erfurt,5,1537,13,27,q
Erfurt,8,1538,5,25,q
Erfurt,17,1539,8,19,q
Erfurt,17,1540,17,18,q
Erfurt,10,1541,17,23,q
Erfurt,13,1542,10,22,q
Erfurt,12,1543,13,25,q
Erfurt,25,1544,12,17,q
Erfurt,14,1545,25,22,q
Erfurt,58,1546,14,13,q
Erfurt,30,1547,58,14,q
Erfurt,29,1548,30,17,q
Erfurt,15,1549,29,24,q
Erfurt,27,1550,15,23,q
Erfurt,24,1551,27,20,q
Erfurt,15,1552,24,25,q
Erfurt,10,1553,15,26,q
Erfurt,10,1554,10,28,q
Erfurt,8,1555,10,32,q
Erfurt,16,1556,8,24,q
Erfurt,23,1557,16,19,q
Erfurt,22,1558,23,21,q
Erfurt,32,1559,22,17,q
Erfurt,22,1560,32,22,q
Erfurt,26,1561,22,20,q
Erfurt,17,1562,26,27,q
Erfurt,20,1563,17,25,q
Erfurt,29,1564,20,21,q
Erfurt,32,1565,29,20,q
Erfurt,21,1566,32,23,q
Erfurt,10,1567,21,32,q
Erfurt,26,1568,10,23,q
Erfurt,11,1569,26,30,q
Erfurt,15,1570,11,27,q
Erfurt,31,1571,15,21,q
Erfurt,24,1572,31,23,q
Erfurt,22,1573,24,24,q
Erfurt,19,1574,22,25,q
Erfurt,24,1575,19,24,q
Erfurt,14,1576,24,24,q
Erfurt,19,1577,14,25,q
Erfurt,29,1578,19,24,q
Erfurt,13,1579,29,30,q
Erfurt,32,1580,13,24,q
Erfurt,35,1581,32,19,q
Erfurt,25,1582,35,25,q
Erfurt,34,1583,25,21,q
